Protein Details,Gene Name,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
"Q96FJ2 (gene DYNLL2):  Dynein light chain 2, cytoplasmic",DYNLL2,26,0.4126984126984127,903167.1428571428,1757029.0760641082,False,4,0.19047619047619047,347984.4761904762,889508.3127750768,False,1.0,2.595423660106553,1.3759700539769384,1.0,1.8405581547421026,0.06568633466589562,0.1799987698837737,2143.0,1.3731960909361083,0.1734346992623389,0.6004224641126419,1703.0,805.5,0.08366888648831303,0.20738204270431054,2407.0,0.06568633466589562,0.48437653484232823,False,1703.0
O60443 (gene GSDME):  Gasdermin-E,GSDME,19,0.30158730158730157,183533.86031746032,449773.20627541485,False,3,0.14285714285714285,115252.85714285714,294422.4996116143,False,1.0,1.592445210172757,0.6712437358273502,1.0,1.4327546627925052,0.15192796191511282,0.30590692567855654,2953.0,0.6429712343203847,0.5220366830334614,0.7000404880956663,4274.0,754.0,0.21906473456756315,0.39141665361787414,3339.0,0.15192796191511282,0.839779698071862,False,2953.0
Q9UNE7 (gene STUB1):  E3 ubiquitin-protein ligase CHIP,STUB1,20,0.31746031746031744,274037.98412698414,726251.6629051475,False,9,0.42857142857142855,344532.38095238095,836002.4281287633,False,-1.0,0.7953910844857991,-0.33026370377794595,-1.0,-0.9274632541369466,0.35368606191305463,0.541326589372315,3897.5,-0.3660228041000164,0.7152906828669374,0.842864746984821,5063.0,590.0,0.3871765642499131,0.5748868547324494,4018.0,0.35368606191305463,1.0,False,3897.5
O00625 (gene PIR):  Pirin,PIR,16,0.25396825396825395,236809.25396825396,745699.4887980982,False,2,0.09523809523809523,26560.0,83527.66248375445,False,1.0,8.916011067746158,3.1563984074649363,1.0,1.5352206215727944,0.12472964457745331,0.27197991942583566,2724.5,1.273917415428961,0.2062915931442129,0.6053425319889771,2033.0,768.5,0.12526568498549376,0.26605022307705795,2807.5,0.12472964457745331,0.7441370595490865,False,2033.0
Q16651 (gene PRSS8):  Prostasin,PRSS8,20,0.31746031746031744,492881.90476190473,1102369.3337373938,False,2,0.09523809523809523,11335.0,40501.69426203351,False,1.0,43.48318524203101,5.442385719810284,1.0,2.0058565279095073,0.04487155752077021,0.1379205111637893,1933.5,1.9773826443258682,0.05135822678637647,0.6004224641126419,340.0,826.5,0.02798196299580871,0.09825802897763082,1699.0,0.02798196299580871,0.2671046259727916,False,340.0
O15067 (gene PFAS):  Phosphoribosylformylglycinamidine synthase,PFAS,35,0.5555555555555556,273657.04761904763,869722.275358327,False,4,0.19047619047619047,416457.8380952381,1038451.3635437425,False,1.0,0.6571062484260627,-0.6058014341048157,-1.0,2.905148195856115,0.00367079251439522,0.030259304969590676,703.0,-0.612067515632826,0.5421865617958779,0.7000404880956663,4370.0,871.0,0.018933546118099227,0.07581042693998656,1490.0,0.00367079251439522,0.07336178761116197,False,703.0
P62310 (gene LSM3):  U6 snRNA-associated Sm-like protein LSm3,LSM3,40,0.6349206349206349,5350666.904761905,13364334.471774876,False,5,0.23809523809523808,661450.0,1519996.9503415523,False,1.0,8.08929912276637,3.016014709340995,1.0,3.157769778104472,0.0015898105769875258,0.019519732365323672,468.0,1.5852421458119235,0.11676048889457759,0.6004224641126419,1110.0,937.0,0.0027492184648520465,0.0271882296823563,598.0,0.0015898105769875258,0.04876668922039059,True,468.0
Q15386 (gene UBE3C):  Ubiquitin-protein ligase E3C,UBE3C,6,0.09523809523809523,4333.798412698413,19472.417506108988,False,1,0.047619047619047616,93.56666666666668,418.4428541894608,False,1.0,46.317759526690274,5.53349356414913,1.0,0.6837634587578276,0.4941245444092638,0.6638025291478649,4429.0,0.985855421543625,0.32710409703388144,0.6351437070719711,3071.0,696.0,0.46373013835511434,0.6221304262259079,4445.5,0.32710409703388144,1.0,False,3071.0
Q9UHQ4 (gene BCAP29):  B-cell receptor-associated protein 29,BCAP29,4,0.06349206349206349,17458.634920634922,100197.23700310895,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.1832159566199234,0.2367235706378572,0.405132766042874,3387.5,0.7889172791639902,0.43243542308262006,0.6764676606299038,3811.0,703.5,0.24535003058266547,0.41001632561797824,3488.0,0.2367235706378572,1.0,False,3387.5
Q8NI36 (gene WDR36):  WD repeat-containing protein 36,WDR36,6,0.09523809523809523,23190.984126984127,95126.43892985764,False,2,0.09523809523809523,32310.50952380952,142576.71728665906,False,0.0,0.7177535875494939,-0.47843945841076896,-1.0,0.0,1.0,1.0,5611.5,-0.3282284467710031,0.7435756095110126,0.8696671410199376,5101.0,661.5,1.0,1.0,5651.0,0.7435756095110126,1.0,False,5101.0
Q99567 (gene NUP88):  Nuclear pore complex protein Nup88,NUP88,1,0.015873015873015872,257.8412698412698,2030.244188975363,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5808178695515156,0.5613632102341237,0.6882640592389606,4688.0,0.5750175312895447,0.5668538648299892,0.7000404880956663,4636.5,672.0,0.5824171855288369,0.7079667744223801,4730.0,0.5613632102341237,1.0,False,4636.5
O60427 (gene FADS1):  Acyl-CoA (8-3)-desaturase,FADS1,4,0.06349206349206349,12410.142857142857,83226.65683348096,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.1832159566199234,0.2367235706378572,0.405132766042874,3387.5,0.6751359928801397,0.5014886912633019,0.7000404880956663,4186.0,703.5,0.24535003058266547,0.41001632561797824,3488.0,0.2367235706378572,1.0,False,3387.5
Q5JRA6 (gene MIA3):  Transport and Golgi organization protein 1 homolog,MIA3,16,0.25396825396825395,210132.99365079365,654023.4603491692,False,5,0.23809523809523808,101226.28571428571,294118.87219077855,False,1.0,2.0758737927204463,1.053718734567105,1.0,0.14547859349066158,0.8843330158599481,1.0,5234.0,0.7297467547379474,0.46762453381980196,0.6959294631706598,4006.0,679.0,0.8173520558907628,0.9412506132512115,5178.5,0.46762453381980196,1.0,False,4006.0
Q9BY77 (gene POLDIP3):  Polymerase delta-interacting protein 3,POLDIP3,4,0.06349206349206349,90561.15873015873,438832.02357326134,False,1,0.047619047619047616,3425.3333333333335,15318.556357858562,False,1.0,26.43864111630598,4.724576122521658,1.0,0.26624439139513734,0.7900509969915723,0.9170124996209584,5121.0,0.8988499210874339,0.371364483602617,0.6525951426136121,3395.0,673.0,0.7817106174357595,0.905570008470241,5147.0,0.371364483602617,1.0,False,3395.0
P21589 (gene NT5E):  5-nucleotidase,NT5E,15,0.23809523809523808,60557.77777777778,197753.71283705274,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.4671758189758446,0.013618347174096416,0.06367324391901193,1266.5,1.386507471896046,0.1693502051011342,0.6004224641126419,1662.0,819.0,0.015137832553376668,0.0648329569371466,1383.5,0.013618347174096416,0.15920390445589658,False,1266.5
C9J3I9 (gene C5orf58):  Putative uncharacterized protein C5orf58,C5orf58,1,0.015873015873015872,1319.6190476190477,10390.690771648342,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5808178695515156,0.5613632102341237,0.6882640592389606,4688.0,0.5750175312895451,0.566853864829989,0.7000404880956663,4498.5,672.0,0.5824171855288369,0.7079667744223801,4730.0,0.5613632102341237,1.0,False,4498.5
P35556 (gene FBN2):  Fibrillin-2,FBN2,10,0.15873015873015872,13268.199999999999,49450.271490897714,False,1,0.047619047619047616,711.047619047619,3179.9016228597015,False,1.0,18.660072301643346,4.221882671056681,1.0,1.307131507188901,0.1911680523115985,0.35222625080018427,3222.0,1.1489478307172944,0.2539178798708851,0.6209955229405348,2439.0,737.0,0.1863209564803212,0.3467246554512385,3120.5,0.1863209564803212,0.9604759444368632,False,2439.0
Q9Y320 (gene TMX2):  Thioredoxin-related transmembrane protein 2,TMX2,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5611.5,,1.0,1.0,5665.0,661.5,1.0,1.0,5651.0,1.0,1.0,False,5611.5
Q08431 (gene MFGE8):  Lactadherin,MFGE8,13,0.20634920634920634,42336.52380952381,129288.73845234411,False,2,0.09523809523809523,10488.714285714286,33506.58135372222,False,1.0,4.036388317217307,2.0130649743389526,1.0,1.1513487155220608,0.24958880313125398,0.41944980267072146,3543.5,1.1030314695846926,0.27324018299655234,0.6266868451924533,2601.0,736.0,0.25224666685748,0.41907647298015194,3590.5,0.24958880313125398,1.0,False,2601.0
P35270 (gene SPR):  Sepiapterin reductase,SPR,21,0.3333333333333333,332968.71428571426,883480.4349930839,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.0550504633038935,0.002250226568085791,0.024232584305414914,538.5,1.7064101407243861,0.09171649690873583,0.6004224641126419,830.0,882.0,0.0028008346670182187,0.0271882296823563,608.5,0.002250226568085791,0.05845363587169752,False,538.5
Q9BV68 (gene RNF126):  E3 ubiquitin-protein ligase RNF126,RNF126,1,0.015873015873015872,2875.3968253968255,22640.89724408317,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5808178695515156,0.5613632102341237,0.6882640592389606,4688.0,0.5750175312895447,0.5668538648299892,0.7000404880956663,4636.5,672.0,0.5824171855288369,0.7079667744223801,4730.0,0.5613632102341237,1.0,False,4636.5
Q9BYG3 (gene NIFK):  MKI67 FHA domain-interacting nucleolar phosphoprotein,NIFK,2,0.031746031746031744,5834.285714285715,34933.463227415974,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.7561761598736607,0.4517105382954053,0.6855447954304543,3931.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,3931.0
Q96A49 (gene SYAP1):  Synapse-associated protein 1,SYAP1,12,0.19047619047619047,148915.84126984127,715919.4865373337,False,3,0.14285714285714285,364580.95238095237,895436.0133046373,False,1.0,0.4084575463882983,-1.291741957270108,-1.0,0.49343516379516894,0.6217051413751233,0.7507982641184614,4915.0,-1.105764465046708,0.2720621813405353,0.6262589876465079,2588.0,678.0,0.8044841559990571,0.9283467069033607,5169.5,0.2720621813405353,1.0,False,2588.0
Q13620 (gene CUL4B):  Cullin-4B,CUL4B,13,0.20634920634920634,14112.125396825397,31337.497260310844,False,1,0.047619047619047616,7301.9047619047615,32655.11082569693,False,1.0,1.9326635795796752,0.9505905282307664,1.0,1.690308509457033,0.09096894797535776,0.21857460476076696,2472.0,0.843126437502643,0.40161042832935356,0.6664833978895476,3595.0,760.0,0.11885302296871539,0.25515550019120403,2778.5,0.09096894797535776,0.5929214242035518,False,2472.0
P27930 (gene IL1R2):  Interleukin-1 receptor type 2,IL1R2,5,0.07936507936507936,37836.079365079364,161664.27224346634,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.3312219569756867,0.1831159886959185,0.34376022295778785,3106.5,1.0596660165331442,0.292407958656317,0.630987852821247,2763.0,714.0,0.1902356367628555,0.3467246554512385,3201.5,0.1831159886959185,0.94613451665114,False,2763.0
P51570 (gene GALK1):  Galactokinase,GALK1,34,0.5396825396825397,1677095.619047619,3953641.4061068906,False,6,0.2857142857142857,450339.85714285716,1059147.0239455847,False,1.0,3.724066596468021,1.8968788724496275,1.0,2.0180999164380524,0.0435808563926092,0.13548899908197318,1915.0,1.3883671607437695,0.1687854709869806,0.6004224641126419,1658.0,845.5,0.04052025541797964,0.12777158764464405,1892.0,0.04052025541797964,0.34469179252423937,False,1658.0
Q7Z739;Q9BYJ9 (gene YTHDF3;YTHDF1):  YTH domain-containing family protein 3; YTH domain-containing family protein 1,YTHDF3;YTHDF1,26,0.4126984126984127,323124.94444444444,874971.888981484,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.54284125214933,0.0003958409088386566,0.010157504202374481,218.5,1.6720656152106508,0.09832323249692065,0.6004224641126419,914.0,934.5,0.0005886813469014464,0.019624913836310803,173.0,0.0003958409088386566,0.02747487755942583,True,173.0
Q12996 (gene CSTF3):  Cleavage stimulation factor subunit 3,CSTF3,1,0.015873015873015872,684.4761904761905,5389.5709133831315,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5808178695515156,0.5613632102341237,0.6882640592389606,4688.0,0.5750175312895449,0.5668538648299892,0.7000404880956663,4636.5,672.0,0.5824171855288369,0.7079667744223801,4730.0,0.5613632102341237,1.0,False,4636.5
Q14118 (gene DAG1):  Dystroglycan,DAG1,18,0.2857142857142857,75845.44444444444,209955.09505143334,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.76339711883103,0.0057203122482973,0.03766819301693347,895.5,1.6356109630237825,0.10575408788107449,0.6004224641126419,992.0,850.5,0.0066594436738163796,0.03973024095798852,993.5,0.0057203122482973,0.09215314907292986,False,895.5
Q5THK1 (gene PRR14L):  Protein PRR14L,PRR14L,14,0.2222222222222222,33686.15873015873,84765.6625179193,False,1,0.047619047619047616,1457.7142857142858,6519.096469259388,False,1.0,23.10888974415414,4.5303760427465525,1.0,1.8092622672489527,0.07041026805837662,0.18694599877003779,2231.0,1.7197630472440084,0.08924792332718906,0.6004224641126419,808.0,781.0,0.06560131219625173,0.17472206632269546,2238.5,0.06560131219625173,0.48437653484232823,False,808.0
"P51553 (gene IDH3G):  Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",IDH3G,6,0.09523809523809523,74649.22222222222,395222.66458937456,False,5,0.23809523809523808,10848.714285714286,23309.87342439303,False,-1.0,6.8809280297518995,2.7826031541178695,1.0,-1.6805976521000154,0.09284109218644879,0.22253513699652613,2489.0,0.7304787493354853,0.4671795564286024,0.6959294631706598,4004.0,579.0,0.14849016093580958,0.2935362160845063,3018.0,0.09284109218644879,0.6042435883465674,False,2489.0
P02144 (gene MB):  Myoglobin,MB,28,0.4444444444444444,42912967.49206349,302489401.30226266,False,8,0.38095238095238093,4522300.428571428,10176058.360184947,False,1.0,9.4891898868404,3.2462849264322937,1.0,0.5091750772173156,0.6106295108191169,0.7424119954242615,4905.5,0.5745271086437371,0.5671840215256883,0.7001489493942181,4833.0,692.5,0.7268442412515113,0.8566481120716152,5061.5,0.5671840215256883,1.0,False,4833.0
Q15517 (gene CDSN):  Corneodesmosin,CDSN,47,0.746031746031746,1840259.0476190476,2357072.462030513,False,17,0.8095238095238095,1248380.4285714286,2076830.5344239739,False,-1.0,1.4741171885588233,0.5598512195702102,1.0,-0.5916079783099616,0.5541131300694455,0.6882640592389606,4498.0,1.0133542434580725,0.3138717750820265,0.633940876463151,2946.0,771.0,0.25694946056069146,0.4255859194072974,3602.0,0.25694946056069146,1.0,False,2946.0
P36405 (gene ARL3):  ADP-ribosylation factor-like protein 3,ARL3,29,0.4603174603174603,2080081.4444444445,5355753.17306167,False,1,0.047619047619047616,5716.190476190476,25563.580954197598,False,1.0,363.89295506240904,8.507370310767689,1.0,3.4181794302353334,0.0006304153202483393,0.012520526356556025,294.5,1.753638037457528,0.08322917850300336,0.6004224641126419,702.0,947.0,0.0005915501480802456,0.019624913836310803,178.0,0.0005915501480802456,0.031963664027775576,True,178.0
P98082 (gene DAB2):  Disabled homolog 2,DAB2,24,0.38095238095238093,485810.1920634921,1431819.1436864473,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.3466401061363023,0.0008179733199943956,0.01432418634997196,330.5,1.5362269783043234,0.1283325011624475,0.6004224641126419,1242.0,913.5,0.0011193366918661237,0.022869735286552374,290.0,0.0008179733199943956,0.0363772502269072,True,290.0
Q16774 (gene GUK1):  Guanylate kinase,GUK1,35,0.5555555555555556,2443619.746031746,5763552.934942222,False,5,0.23809523809523808,1287017.0,3191160.3667248124,False,1.0,1.898669361810953,0.9249886934773978,1.0,2.522624895547566,0.011648257789437804,0.05805639596640438,1183.5,0.8654524889826362,0.3893154905677034,0.6626037044957532,3505.0,856.0,0.030340465269874817,0.1043292310086877,1735.0,0.011648257789437804,0.1449794978549083,False,1183.5
Q8N257 (gene H2BU1):  Histone H2B type 3-B,H2BU1,5,0.07936507936507936,1036157.7777777778,7767432.440570897,False,5,0.23809523809523808,7084176.666666667,14999798.77514023,False,-1.0,0.14626368405704612,-2.773356489010404,-1.0,-1.9451950503185496,0.05175150734689501,0.15246888534892647,1991.0,-2.353918557592373,0.020969345369279538,0.6004224641126419,99.0,553.0,0.04730393665633319,0.1402288493538214,2012.0,0.020969345369279538,0.21631662444920183,False,99.0
Q9NXR1 (gene NDE1):  Nuclear distribution protein nudE homolog 1,NDE1,27,0.42857142857142855,320557.7619047619,864177.8639036837,False,5,0.23809523809523808,581140.0952380953,2030399.615060353,False,1.0,0.5516015235067829,-0.8583016533497454,-1.0,1.5566235649883124,0.1195598855848161,0.2638898547536119,2696.5,-0.810128405822969,0.4202112219258023,0.6737137474525696,3716.0,786.0,0.14248542130549863,0.29303015208506233,2883.0,0.1195598855848161,0.7190466506038437,False,2696.5
Q9UBD6 (gene RHCG):  Ammonium transporter Rh type C,RHCG,6,0.09523809523809523,99196.19047619047,461469.26654937107,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4675987714106855,0.1422132419363925,0.2923653347320874,2840.5,0.9732605983868285,0.3332861302958021,0.6370382926442849,3119.0,724.5,0.14818504338595928,0.29303015208506233,2960.0,0.1422132419363925,0.7999159661148816,False,2840.5
Q7Z3B4 (gene NUP54):  Nucleoporin p54,NUP54,6,0.09523809523809523,34952.857142857145,120450.89295666908,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4675987714106855,0.1422132419363925,0.2923653347320874,2840.5,1.3138615054548848,0.1925567351429094,0.6004224641126419,1907.0,724.5,0.14818504338595928,0.29303015208506233,2960.0,0.1422132419363925,0.7999159661148816,False,1907.0
Q15050 (gene RRS1):  Ribosome biogenesis regulatory protein homolog,RRS1,2,0.031746031746031744,9545.714285714286,54546.8219933037,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.7923478959633502,0.43044422192602483,0.6760889837240478,3798.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,3798.0
Q8IWA5 (gene SLC44A2):  Choline transporter-like protein 2,SLC44A2,7,0.1111111111111111,5898.555555555556,18092.502008113202,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.5954480704349312,0.11061207374852304,0.2487416630168445,2610.0,1.476127853690535,0.14373951466082457,0.6004224641126419,1389.0,735.0,0.11567489497511718,0.2497357690873285,2720.0,0.11061207374852304,0.6772955511293415,False,1389.0
P22223 (gene CDH3):  Cadherin-3,CDH3,15,0.23809523809523808,91038.09523809524,248271.10429258095,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.4671758189758446,0.013618347174096416,0.06367324391901193,1266.5,1.660251636960277,0.100683424108717,0.6004224641126419,937.0,819.0,0.015137832553376668,0.0648329569371466,1383.5,0.013618347174096416,0.15920390445589658,False,937.0
